 ListingID,Link,Host ID,Listing Type,lat,lng,Bedrooms,Bathrooms,Base Guests,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Booking Window,LOS,Dynamic Pricing,Professionally Managed,Beachfront,Hottub,Kitchen,Pets Allowed,Pool,EV Charger,new_listing,id
747920471970216822,https://www.airbnb.com/rooms/747920471970216822,21420617,Entire rental unit,43.6566985953,-70.253589654,2,1.0,4,4.97,29,424.0,79.0,49343.0,135.0,2,52.0,3.0,High,Moderate,No,No,Yes,No,No,No,1,1774
750898410168201240,https://www.airbnb.com/rooms/750898410168201240,388895648,Entire home,43.80564,-70.20809,2,1.0,4,5.0,36,278.0,64.0,46002.0,332.0,1,24.0,3.0,High,Small,No,No,Yes,No,No,No,0,1775
751609100515717373,https://www.airbnb.com/rooms/751609100515717373,388895648,Entire home,43.80558,-70.20759,2,1.0,4,4.81,21,278.0,41.0,30925.0,321.0,1,21.5,3.0,High,Small,No,No,Yes,No,No,No,0,1776
752846775229835563,https://www.airbnb.com/rooms/752846775229835563,61297802,Entire rental unit,43.6642467673,-70.2424845528,2,1.0,4,4.67,6,145.0,73.0,46275.0,249.0,2,36.0,5.0,Low,Small,No,No,Yes,No,No,No,0,1777
753457334962397629,https://www.airbnb.com/rooms/753457334962397629,365575516,Entire condo,43.6672941,-70.2478337,2,1.0,3,-NA,0,99.0,0.0,0.0,274.0,30,0.0,0.0,None,Small,No,No,Yes,No,No,No,0,1778
753739903505099082,https://www.airbnb.com/rooms/753739903505099082,419201070,Entire rental unit,43.54104,-70.34388,2,1.0,6,5.0,9,405.0,38.0,26507.0,206.0,2,39.0,4.0,None,Individual,No,No,Yes,No,No,No,0,1779
754328539015754662,https://www.airbnb.com/rooms/754328539015754662,18100196,Entire rental unit,43.66834,-70.24942,2,1.0,4,4.93,29,180.0,88.0,40054.0,199.0,1,57.0,2.0,None,Small,No,No,Yes,No,No,No,1,1780
757384431931273004,https://www.airbnb.com/rooms/757384431931273004,242346,Entire rental unit,43.65073,-70.27947,2,1.0,5,4.68,22,113.0,74.0,17555.0,212.0,31,36.0,2.0,None,Individual,No,No,Yes,Yes,No,No,0,1781
757902533041700763,https://www.airbnb.com/rooms/757902533041700763,11963348,Entire rental unit,43.6331841219,-70.226723291,2,1.0,4,5.0,1,132.0,46.0,14750.0,169.0,28,13.5,24.5,None,Moderate,No,No,Yes,Yes,No,No,0,1782
757919795693273607,https://www.airbnb.com/rooms/757919795693273607,203379839,Entire rental unit,43.6577663,-70.2929461,2,1.0,6,4.81,62,140.0,82.0,34543.0,315.0,1,49.0,2.0,High,Individual,No,No,Yes,Yes,No,No,0,1783
760142581678928205,https://www.airbnb.com/rooms/760142581678928205,112452395,Entire cottage,43.91659,-70.5405,2,1.0,6,4.33,9,246.0,18.0,13263.0,320.0,2,20.0,3.0,None,Large,No,No,Yes,No,No,No,0,1784
760308767698411922,https://www.airbnb.com/rooms/760308767698411922,117484912,Entire home,43.6658422,-70.2494614,2,1.0,4,4.98,60,447.0,58.0,66273.0,308.0,1,66.0,2.0,None,Moderate,No,No,Yes,No,No,No,1,1785
761610900518482934,https://www.airbnb.com/rooms/761610900518482934,7692951,Entire home,43.65154,-70.18918,2,1.5,6,5.0,11,980.0,82.0,69900.0,143.0,2,23.0,3.0,None,Small,No,No,Yes,No,No,No,1,1786
762400713877076005,https://www.airbnb.com/rooms/762400713877076005,32080731,Entire home,43.666199399999996,-70.2450659,2,1.0,4,4.98,42,350.0,82.0,51640.0,275.0,2,26.0,2.0,None,Individual,No,No,Yes,No,No,No,1,1787
764646799996040142,https://www.airbnb.com/rooms/764646799996040142,481716467,Entire home,43.72037,-70.45853,2,1.5,4,5.0,21,225.0,48.0,36665.0,273.0,2,65.0,2.0,Low,Individual,No,No,Yes,Yes,No,No,1,1788
766532633602353568,https://www.airbnb.com/rooms/766532633602353568,418427918,Entire rental unit,43.9698398,-70.5987981288,2,2.0,6,5.0,2,225.0,33.0,17684.0,162.0,3,68.0,3.0,Low,Individual,No,No,Yes,No,No,No,1,1789
767428990545794572,https://www.airbnb.com/rooms/767428990545794572,6769647,Entire condo,43.6508076458,-70.2599706128,2,1.0,4,5.0,7,400.0,39.0,38457.0,260.0,2,36.0,2.0,None,Moderate,No,No,Yes,Yes,No,No,1,1790
767912320859458732,https://www.airbnb.com/rooms/767912320859458732,315186847,Entire rental unit,43.51151,-70.38782,2,2.0,6,5.0,22,334.0,83.0,33435.0,145.0,2,114.0,3.0,None,Small,No,No,Yes,No,No,No,1,1791
769048193799586504,https://www.airbnb.com/rooms/769048193799586504,4431405,Yurt,43.9009,-70.15762,2,1.0,4,5.0,27,235.0,44.0,23477.0,212.0,2,33.0,2.0,Low,Individual,No,No,Yes,No,No,No,1,1792
771139961190501772,https://www.airbnb.com/rooms/771139961190501772,112452395,Entire condo,43.65074,-70.26761,2,2.0,4,4.5,8,234.0,16.0,10719.0,271.0,2,52.0,3.0,None,Large,No,No,Yes,Yes,No,No,1,1793
772439782375103018,https://www.airbnb.com/rooms/772439782375103018,112452395,Entire home,43.4382726812,-70.5155984258,2,2.0,5,5.0,3,191.0,8.0,5173.0,270.0,7,52.5,7.0,None,Large,No,No,Yes,No,Yes,No,1,1794
773126952592908819,https://www.airbnb.com/rooms/773126952592908819,121683635,Entire rental unit,43.50218,-70.44506,2,1.0,4,4.93,15,178.0,58.0,22457.0,258.0,2,29.5,3.0,None,Large,No,No,Yes,No,No,No,1,1795
773277855551510713,https://www.airbnb.com/rooms/773277855551510713,444298623,Entire home,43.85949,-70.62951,2,1.0,7,4.75,8,331.0,53.0,16210.0,93.0,2,18.0,3.0,None,Moderate,No,No,Yes,No,No,No,1,1796
774371607188410792,https://www.airbnb.com/rooms/774371607188410792,308584921,Entire condo,43.64304,-70.23787,2,1.0,4,5.0,3,132.0,36.0,9376.0,198.0,30,66.0,17.0,None,Small,No,No,Yes,No,No,No,1,1797
775290799198298442,https://www.airbnb.com/rooms/775290799198298442,490332712,Entire cabin,43.66419,-70.1863,2,2.0,6,4.71,24,295.0,69.0,33382.0,190.0,7,73.0,3.0,None,Individual,No,No,Yes,Yes,No,No,1,1798
776359627162402657,https://www.airbnb.com/rooms/776359627162402657,490527196,Entire home,43.66663,-70.36063,2,1.5,6,5.0,16,182.5,85.0,4086.0,34.0,1,18.0,2.0,Moderate,Individual,No,No,Yes,Yes,No,No,1,1799
776706147451343090,https://www.airbnb.com/rooms/776706147451343090,105006593,Entire home,43.5152376,-70.3857317,2,1.0,4,4.9,10,272.0,67.0,16065.0,158.0,2,10.0,3.0,High,Large,No,No,Yes,No,No,No,1,1800
779009547447110387,https://www.airbnb.com/rooms/779009547447110387,108853128,Entire rental unit,43.67951,-70.35436,2,1.0,4,4.89,47,142.0,85.0,24954.0,226.0,2,56.0,3.0,High,Small,No,No,Yes,Yes,No,No,1,1801
781891721205679990,https://www.airbnb.com/rooms/781891721205679990,345574352,Entire home,43.6648400329,-70.3762435485,2,1.0,6,4.76,25,152.0,59.0,26542.0,276.0,1,26.5,2.0,High,Individual,No,No,Yes,Yes,No,No,1,1802
781911911630806509,https://www.airbnb.com/rooms/781911911630806509,489463863,Entire cabin,43.81884,-70.33429,2,1.0,5,5.0,7,268.0,66.0,38728.0,232.0,4,30.0,2.5,None,Individual,No,No,Yes,No,No,No,1,1803
784974073548226277,https://www.airbnb.com/rooms/784974073548226277,455494858,Entire rental unit,43.66454,-70.24514,2,1.0,6,5.0,1,350.0,46.0,28850.0,169.0,1,43.0,1.0,None,Small,No,No,Yes,No,No,No,1,1804
786158767181282102,https://www.airbnb.com/rooms/786158767181282102,10388914,Entire home,43.85357,-70.45019,2,1.0,4,4.94,36,233.0,53.0,33907.0,224.0,1,25.0,2.0,Moderate,Small,Yes,No,Yes,No,No,No,1,1805
787563143045199872,https://www.airbnb.com/rooms/787563143045199872,124625020,Entire rental unit,43.659219,-70.280653,2,1.0,3,5.0,1,70.0,100.0,9834.0,138.0,30,60.0,29.0,None,Individual,No,No,Yes,No,No,No,1,1806
791214104978177294,https://www.airbnb.com/rooms/791214104978177294,447401499,Entire cabin,43.9726632,-70.6087497,2,1.0,7,5.0,3,450.0,62.0,38600.0,148.0,3,80.5,3.0,None,Small,Yes,No,Yes,No,No,No,1,1807
792680071075069897,https://www.airbnb.com/rooms/792680071075069897,485773905,Entire rental unit,43.6492935,-70.2660219,2,1.0,4,5.0,6,149.0,79.0,11051.0,219.0,30,32.0,6.0,None,Small,No,No,Yes,No,No,No,1,1808
792823368187405137,https://www.airbnb.com/rooms/792823368187405137,34455999,Entire rental unit,43.66772,-70.24486,2,1.0,4,4.71,38,174.5,83.0,29368.0,163.0,1,38.0,1.0,Moderate,Small,No,No,Yes,No,No,No,1,1809
793350168012028172,https://www.airbnb.com/rooms/793350168012028172,493473682,Camper/RV,43.69851,-70.43068,2,1.0,8,-NA,0,150.0,64.0,16200.0,168.0,3,1.0,2.0,None,Individual,No,No,Yes,No,No,No,1,1810
794089206301461666,https://www.airbnb.com/rooms/794089206301461666,204010616,Entire rental unit,43.6550194,-70.2718604,2,1.0,5,4.9,21,266.0,61.0,43671.0,262.0,1,27.0,2.0,High,Small,No,No,Yes,No,No,No,1,1811
794098006345292968,https://www.airbnb.com/rooms/794098006345292968,61872699,Entire rental unit,43.6550278,-70.2719074,2,1.0,5,4.86,21,152.0,72.0,36341.0,235.0,1,22.0,2.0,High,Small,No,No,Yes,No,No,No,1,1812
795111401264617419,https://www.airbnb.com/rooms/795111401264617419,51854128,Entire rental unit,43.520633973,-70.3699043021,2,1.0,4,5.0,5,239.0,31.0,12908.0,168.0,3,75.5,4.0,None,Small,No,No,Yes,No,No,No,1,1813
796286974800961292,https://www.airbnb.com/rooms/796286974800961292,112452395,Entire home,43.93654,-70.6132,2,1.0,4,-NA,0,599.0,0.0,0.0,258.0,3,0.0,0.0,None,Large,No,No,Yes,No,No,No,1,1814
797049518741124447,https://www.airbnb.com/rooms/797049518741124447,104924390,Entire rental unit,43.6690979,-70.2998731,2,1.0,4,5.0,49,132.0,85.0,25779.0,213.0,1,96.0,1.0,Moderate,Individual,No,No,Yes,No,No,No,1,1815
800691837774952243,https://www.airbnb.com/rooms/800691837774952243,61297802,Entire rental unit,43.6643642,-70.2424999,2,1.0,4,5.0,8,125.0,58.0,16635.0,164.0,2,41.0,3.0,None,Small,No,No,Yes,No,No,No,1,1816
800994276220697698,https://www.airbnb.com/rooms/800994276220697698,495267170,Private room in rental unit,43.3858229,-70.5404067,2,1.0,6,4.4,5,235.0,46.0,19074.0,113.0,1,14.0,1.0,High,Small,No,No,Yes,Yes,No,No,1,1817
800995109414437100,https://www.airbnb.com/rooms/800995109414437100,495267170,Room in boutique hotel,43.3857417,-70.5403594,2,1.0,6,4.93,15,294.0,35.0,26661.0,209.0,1,47.0,2.0,High,Small,No,No,Yes,Yes,No,No,1,1818
801288935421927981,https://www.airbnb.com/rooms/801288935421927981,28718478,Camper/RV,43.50933,-70.38645,2,1.0,8,-NA,0,357.0,65.0,32407.0,154.0,3,1.0,2.0,None,Small,No,No,Yes,Yes,No,No,1,1819
801492326690232044,https://www.airbnb.com/rooms/801492326690232044,102348429,Entire home,43.50949,-70.38345,2,1.0,4,4.5,4,75.0,96.0,7548.0,77.0,7,110.5,5.5,None,Small,No,No,Yes,Yes,No,No,1,1820
802257741797348608,https://www.airbnb.com/rooms/802257741797348608,450818257,Entire rental unit,43.79251,-70.18913,2,1.5,4,4.81,21,159.0,40.0,18091.0,230.0,2,50.0,2.0,Low,Small,No,No,Yes,Yes,No,No,1,1821
802275719465471962,https://www.airbnb.com/rooms/802275719465471962,413127258,Entire condo,43.51123,-70.38639,2,2.0,4,4.75,8,329.0,54.0,20578.0,131.0,3,52.0,4.0,Low,Moderate,No,No,Yes,Yes,No,No,1,1822
802275728615932654,https://www.airbnb.com/rooms/802275728615932654,413127258,Entire condo,43.511177,-70.38637,2,2.0,4,5.0,3,337.0,78.0,36630.0,143.0,3,34.5,3.5,Low,Moderate,No,No,Yes,Yes,No,No,1,1823
802277183935241088,https://www.airbnb.com/rooms/802277183935241088,413127258,Entire condo,43.51123,-70.38639,2,2.0,4,4.75,4,342.0,62.0,29420.0,137.0,3,48.0,3.5,Low,Moderate,No,No,Yes,Yes,No,No,1,1824
802277862190798360,https://www.airbnb.com/rooms/802277862190798360,413127258,Entire condo,43.5114,-70.3861,2,2.0,4,4.5,1,352.5,69.0,26989.0,129.0,3,50.0,3.5,Low,Moderate,No,No,Yes,Yes,No,No,1,1825
802795030161814616,https://www.airbnb.com/rooms/802795030161814616,105006593,Entire rental unit,43.5082994,-70.4119489,2,1.5,4,4.84,19,215.0,60.0,29416.0,240.0,2,23.0,3.0,High,Large,No,No,Yes,No,No,No,1,1826
805248399332452626,https://www.airbnb.com/rooms/805248399332452626,392414066,Entire home,43.51322,-70.38609,2,1.0,6,5.0,4,229.0,43.0,16955.0,157.0,5,34.0,5.5,None,Individual,No,No,Yes,No,No,No,1,1827
810089697946119840,https://www.airbnb.com/rooms/810089697946119840,414487368,Entire cabin,43.9548,-70.58104,2,1.0,5,-NA,0,325.0,56.0,2925.0,16.0,7,83.5,4.5,None,Small,No,No,Yes,No,No,No,1,1828
810299416610252960,https://www.airbnb.com/rooms/810299416610252960,445282410,Entire rental unit,43.5158742,-70.3738286,2,2.0,6,4.92,13,350.0,51.0,11168.0,70.0,3,319.5,3.0,None,Small,No,No,Yes,No,Yes,No,1,1829
810333626942608738,https://www.airbnb.com/rooms/810333626942608738,53755945,Entire home,43.8868286098,-70.4665164649,2,1.0,4,4.82,11,195.0,72.0,18622.0,120.0,1,71.5,4.0,None,Small,No,No,Yes,No,No,No,1,1830
812188177585687692,https://www.airbnb.com/rooms/812188177585687692,315186847,Entire rental unit,43.5122,-70.38701,2,1.0,6,5.0,26,327.0,77.0,37668.0,203.0,2,56.0,3.0,None,Small,No,No,Yes,No,No,No,1,1831
812375713454686008,https://www.airbnb.com/rooms/812375713454686008,160460336,Entire cottage,43.740712,-69.99555,2,1.0,4,4.5,1,210.0,100.0,16417.0,82.0,2,60.5,5.0,None,Large,No,No,Yes,No,No,No,1,1832
812446590525357967,https://www.airbnb.com/rooms/812446590525357967,112452395,Entire home,43.51006,-70.38827,2,1.5,5,5.0,1,163.0,3.0,1188.0,225.0,2,55.5,3.5,None,Large,No,No,Yes,No,No,No,1,1833
813319221054188283,https://www.airbnb.com/rooms/813319221054188283,51264793,Entire condo,43.66673,-70.24791,2,2.0,4,5.0,13,499.0,0.0,0.0,5.0,3,0.0,0.0,Low,Small,No,No,Yes,No,No,No,1,1834
815207483243082883,https://www.airbnb.com/rooms/815207483243082883,1979532,Entire rental unit,43.49698,-70.43284,2,1.0,4,5.0,6,300.0,87.0,29000.0,113.0,2,64.0,5.5,None,Small,No,No,Yes,No,No,No,1,1835
815820086208705421,https://www.airbnb.com/rooms/815820086208705421,273097290,Entire cabin,43.91902,-70.54945,2,1.0,6,-NA,0,200.0,8.0,578.0,25.0,1,13.5,1.0,None,Moderate,No,No,Yes,No,No,No,1,1836
817989020497818066,https://www.airbnb.com/rooms/817989020497818066,11851656,Entire home,43.3601676,-70.4758155,2,2.5,4,-NA,0,375.0,35.0,36648.0,150.0,1,69.0,6.0,Low,Small,No,No,Yes,No,No,No,1,1837
818035526635544835,https://www.airbnb.com/rooms/818035526635544835,55689328,Entire home,43.66788,-70.2544,2,1.0,5,5.0,16,600.0,88.0,49075.0,138.0,3,34.0,3.0,Low,Individual,No,No,Yes,Yes,No,No,1,1838
819653460947941237,https://www.airbnb.com/rooms/819653460947941237,171757605,Entire home,43.8194235658,-70.3236667067,2,2.0,4,4.93,14,225.0,83.0,22515.0,119.0,4,46.0,5.0,None,Individual,No,No,Yes,Yes,No,No,1,1839
820161849452442541,https://www.airbnb.com/rooms/820161849452442541,118108050,Camper/RV,43.411823,-70.518008,2,1.0,6,5.0,4,240.0,40.0,12480.0,129.0,2,31.5,3.0,None,Small,No,No,Yes,Yes,No,No,1,1840
821015828784170059,https://www.airbnb.com/rooms/821015828784170059,308771608,Entire home,43.843299,-70.393932,2,2.0,6,4.86,7,250.0,90.0,23127.0,134.0,3,34.5,6.5,None,Individual,No,No,Yes,Yes,No,No,1,1841
821024194736970156,https://www.airbnb.com/rooms/821024194736970156,461776247,Entire rental unit,43.49597,-70.45814,2,1.0,4,4.88,25,278.0,63.0,26032.0,202.0,3,19.0,3.0,High,Small,No,No,Yes,Yes,No,No,1,1842
822378731398701575,https://www.airbnb.com/rooms/822378731398701575,500160513,Entire home,43.80859,-70.67013,2,1.5,4,-NA,0,180.0,30.0,1080.0,20.0,3,3.0,3.0,None,Individual,No,No,Yes,Yes,No,No,1,1843
825960669558322502,https://www.airbnb.com/rooms/825960669558322502,153013166,Entire rental unit,43.5122183,-70.7314461,2,1.0,6,5.0,5,0.0,0.0,0.0,0.0,2,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1844
826182087799484206,https://www.airbnb.com/rooms/826182087799484206,2978066,Entire rental unit,43.50929,-70.45399,2,1.0,4,4.97,35,102.0,90.0,15713.0,164.0,2,118.0,4.0,Low,Small,No,No,Yes,No,No,No,1,1845
826320860622948221,https://www.airbnb.com/rooms/826320860622948221,180168067,Entire cabin,43.92542,-70.55871,2,1.0,6,5.0,6,250.0,0.0,0.0,18.0,3,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1846
826917668621730299,https://www.airbnb.com/rooms/826917668621730299,174792040,Entire serviced apartment,43.65199,-70.25679,2,2.0,8,5.0,3,1194.0,47.0,89405.0,234.0,1,5.0,2.0,Low,Large,No,No,No,Yes,No,No,1,1847
826917748721289903,https://www.airbnb.com/rooms/826917748721289903,174792040,Entire serviced apartment,43.652,-70.25648,2,2.0,8,-NA,0,1194.0,47.0,89405.0,234.0,1,5.0,2.0,Low,Large,No,No,No,Yes,No,No,1,1848
826917918257854417,https://www.airbnb.com/rooms/826917918257854417,174792040,Entire serviced apartment,43.65232,-70.25659,2,2.0,8,-NA,0,1194.0,47.0,89562.0,234.0,1,5.0,2.0,Low,Large,No,No,No,Yes,No,No,1,1849
827359915351472980,https://www.airbnb.com/rooms/827359915351472980,499754853,Entire cabin,43.99183,-70.51037,2,1.0,5,-NA,0,174.0,81.0,2958.0,21.0,1,27.0,8.5,None,Moderate,No,No,Yes,Yes,No,No,1,1850
827363146347986977,https://www.airbnb.com/rooms/827363146347986977,499754853,Entire villa,43.84364,-70.62705,2,1.0,8,-NA,0,307.0,85.0,14122.0,54.0,1,29.0,3.0,None,Moderate,No,No,Yes,Yes,No,No,1,1851
827363153160003000,https://www.airbnb.com/rooms/827363153160003000,499754853,Entire villa,43.99183,-70.51037,2,1.0,5,-NA,0,183.0,96.0,8784.0,50.0,1,5.0,5.0,None,Moderate,No,No,Yes,Yes,No,No,1,1852
827374394507829563,https://www.airbnb.com/rooms/827374394507829563,499754853,Entire cottage,43.92996,-70.55317,2,2.0,6,-NA,0,379.0,85.0,25974.0,96.0,1,36.0,6.0,None,Moderate,No,No,Yes,Yes,No,No,1,1853
827376455497831100,https://www.airbnb.com/rooms/827376455497831100,395672427,Entire villa,43.8958,-70.49096,2,2.5,8,-NA,0,499.0,99.0,42914.0,87.0,1,2.0,8.0,None,Large,Yes,No,Yes,Yes,No,No,1,1854
827381072992735611,https://www.airbnb.com/rooms/827381072992735611,395672427,Entire cabin,43.946724,-70.694534,2,2.0,6,-NA,0,266.0,100.0,13832.0,52.0,1,11.0,6.0,None,Large,No,No,Yes,No,No,No,1,1855
827382200574661075,https://www.airbnb.com/rooms/827382200574661075,499754853,Entire cottage,43.93493,-70.69393,2,1.0,8,-NA,0,316.0,81.0,7872.0,31.0,1,5.0,4.0,None,Moderate,No,No,Yes,No,No,No,1,1856
827386822175107465,https://www.airbnb.com/rooms/827386822175107465,499754853,Entire cabin,43.82415,-70.58303,2,1.0,6,-NA,0,135.0,90.0,9249.0,74.0,1,24.5,10.5,None,Moderate,No,No,Yes,No,No,No,1,1857
827389543957831902,https://www.airbnb.com/rooms/827389543957831902,499754853,Entire cottage,43.917747,-70.61169,2,1.0,6,-NA,0,212.0,95.0,15688.0,78.0,1,49.5,6.0,None,Moderate,Yes,No,Yes,Yes,No,No,1,1858
827389552172109026,https://www.airbnb.com/rooms/827389552172109026,499754853,Entire cottage,43.94044,-70.55959,2,1.0,5,-NA,0,134.0,76.0,10720.0,105.0,1,46.0,6.0,None,Moderate,No,No,Yes,Yes,No,No,1,1859
827394038862950128,https://www.airbnb.com/rooms/827394038862950128,395672427,Entire cottage,43.89021,-70.46556,2,1.0,6,-NA,0,124.0,95.0,15996.0,136.0,1,78.0,5.5,None,Large,No,No,Yes,Yes,No,No,1,1860
827398109678678063,https://www.airbnb.com/rooms/827398109678678063,499754853,Entire cottage,43.84262,-70.62421,2,1.0,4,-NA,0,174.0,74.0,3383.0,23.0,1,61.0,4.0,None,Moderate,No,No,Yes,Yes,No,No,1,1861
827400649975351308,https://www.airbnb.com/rooms/827400649975351308,499754853,Entire home,43.9203,-70.54679,2,1.0,5,-NA,0,206.0,97.0,13620.0,67.0,1,54.0,32.5,None,Moderate,No,No,Yes,No,No,No,1,1862
827401890821006817,https://www.airbnb.com/rooms/827401890821006817,499754853,Entire cabin,43.82688,-70.58986,2,1.0,5,-NA,0,216.0,100.0,18576.0,86.0,1,79.0,6.0,None,Moderate,Yes,No,Yes,Yes,No,No,1,1863
827569484210038601,https://www.airbnb.com/rooms/827569484210038601,501230227,Entire guest suite,43.46815,-70.40434,2,1.0,3,5.0,17,114.0,87.0,7533.0,75.0,1,67.0,3.0,None,Individual,No,No,No,Yes,Yes,No,1,1864
828959384094777325,https://www.airbnb.com/rooms/828959384094777325,427841906,Entire home,43.6648754391,-70.7350419981,2,1.0,5,4.8,5,245.0,86.0,27340.0,148.0,2,68.0,3.0,None,Individual,Yes,No,Yes,Yes,No,No,1,1865
829544789764214195,https://www.airbnb.com/rooms/829544789764214195,112452395,Entire home,43.51526,-70.38558,2,1.0,6,5.0,1,250.0,3.0,1958.0,214.0,2,13.0,2.0,None,Large,No,No,Yes,Yes,No,No,1,1866
830231376744240142,https://www.airbnb.com/rooms/830231376744240142,81433203,Entire home,43.64219,-70.23028,2,1.0,4,-NA,0,130.0,0.0,0.0,4.0,90,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1867
830474133183881726,https://www.airbnb.com/rooms/830474133183881726,56399445,Entire vacation home,43.3811354,-70.5161187,2,1.0,4,5.0,2,357.0,62.0,17932.0,94.0,7,21.0,3.0,None,Small,No,No,Yes,No,No,No,1,1868
831283631646528258,https://www.airbnb.com/rooms/831283631646528258,121267860,Entire rental unit,43.68452,-70.26627,2,1.0,4,-NA,0,375.0,90.0,18117.0,58.0,3,54.0,19.0,None,Individual,No,No,Yes,No,No,No,1,1869
831658503871638774,https://www.airbnb.com/rooms/831658503871638774,421077193,Entire home,43.7374832,-69.9904183,2,1.0,5,-NA,0,275.0,0.0,0.0,0.0,3,0.0,0.0,None,Individual,No,No,Yes,No,No,No,1,1870
832584746527289817,https://www.airbnb.com/rooms/832584746527289817,58982862,Entire condo,43.51388279,-70.382948387,2,1.5,5,4.92,12,330.0,75.0,13398.0,61.0,6,31.0,3.0,None,Individual,No,No,Yes,No,No,No,1,1871
833660612683600936,https://www.airbnb.com/rooms/833660612683600936,231857262,Entire home,43.52738,-70.3651,2,2.5,10,4.0,1,700.0,11.0,7700.0,98.0,2,105.5,2.0,None,Individual,No,No,Yes,No,No,Yes,1,1872
837741199448815339,https://www.airbnb.com/rooms/837741199448815339,112452395,Entire home,43.75841,-70.13638,2,2.0,5,5.0,6,333.0,31.0,23622.0,210.0,2,81.0,5.5,None,Large,No,No,Yes,Yes,No,No,1,1873
837741862515278000,https://www.airbnb.com/rooms/837741862515278000,394890487,Entire cabin,43.9716164,-70.607663,2,1.0,6,4.92,12,599.0,59.0,71484.0,205.0,2,21.0,3.0,None,Small,No,No,Yes,No,No,No,1,1874
837813429437691494,https://www.airbnb.com/rooms/837813429437691494,2356345,Entire rental unit,43.6626383,-70.2533077,2,1.0,4,5.0,15,372.0,49.0,32612.0,132.0,2,25.0,2.0,High,Small,No,No,Yes,No,No,No,1,1875
839739614731759427,https://www.airbnb.com/rooms/839739614731759427,55394915,Private room in home,43.7305362,-70.211898,2,2.0,3,5.0,8,175.0,88.0,21776.0,189.0,2,60.0,3.0,None,Small,No,No,No,No,No,No,1,1876
840012937216307977,https://www.airbnb.com/rooms/840012937216307977,410615218,Entire home,43.5071635,-70.3820273,2,1.0,6,-NA,0,329.0,0.0,0.0,6.0,7,0.0,0.0,None,Moderate,No,No,Yes,No,No,No,1,1877
840707341722752108,https://www.airbnb.com/rooms/840707341722752108,16751153,Entire home,43.64444,-70.23573,2,1.0,4,-NA,0,200.0,73.0,11500.0,63.0,30,33.0,40.0,Low,Individual,No,No,Yes,Yes,No,No,1,1878
841807953706923873,https://www.airbnb.com/rooms/841807953706923873,209789372,Entire home,43.3951401,-70.4256913356,2,1.0,4,4.33,3,350.0,73.0,45500.0,178.0,7,5.0,2.5,None,Small,No,No,Yes,Yes,No,No,1,1879
842330655143497849,https://www.airbnb.com/rooms/842330655143497849,289723726,Entire condo,43.38859,-70.54655,2,1.0,5,5.0,19,268.0,47.0,24874.0,164.0,2,27.0,3.0,High,Small,No,No,Yes,No,No,No,1,1880
842740410036329978,https://www.airbnb.com/rooms/842740410036329978,504457345,Private room in bed and breakfast,43.35249,-70.47226,2,1.0,4,-NA,0,494.0,44.0,27571.0,125.0,1,48.0,1.0,Moderate,Small,No,No,No,No,No,No,1,1881
842744972162420919,https://www.airbnb.com/rooms/842744972162420919,504457345,Private room in bed and breakfast,43.35284,-70.47366,2,1.0,4,-Unknown,2,494.0,48.0,34230.0,135.0,1,50.0,1.0,Moderate,Small,No,No,No,No,No,No,1,1882
842821937766458859,https://www.airbnb.com/rooms/842821937766458859,105006593,Entire rental unit,43.50849,-70.4026,2,1.0,6,-Unknown,1,263.0,69.0,21913.0,147.0,2,6.0,7.0,High,Large,No,No,Yes,No,Yes,No,1,1883
846244384336915753,https://www.airbnb.com/rooms/846244384336915753,30169338,Entire rental unit,43.492876,-70.4585695,2,1.0,5,5.0,17,199.0,56.0,13077.0,102.0,2,39.0,3.0,None,Small,No,No,Yes,No,No,No,1,1884
846904815992113177,https://www.airbnb.com/rooms/846904815992113177,101932528,Entire cottage,43.56689,-70.32312,2,1.0,4,4.6,5,350.0,20.0,11200.0,162.0,3,31.0,3.0,None,Small,No,Yes,Yes,No,No,No,1,1885
848385581120054234,https://www.airbnb.com/rooms/848385581120054234,5722061,Entire home,43.36055,-70.48396,2,1.5,6,4.6,10,297.0,66.0,12474.0,64.0,3,84.0,3.0,None,Small,No,No,Yes,Yes,No,No,1,1886
848449222283847529,https://www.airbnb.com/rooms/848449222283847529,62182990,Entire rental unit,43.666,-70.24236,2,1.0,6,4.82,17,416.0,39.0,16998.0,127.0,1,38.0,2.0,Low,Small,No,No,Yes,No,No,No,1,1887
848563733358722226,https://www.airbnb.com/rooms/848563733358722226,505699819,Entire home,43.77887,-70.15405,2,2.5,4,-NA,0,1101.0,0.0,0.0,152.0,7,0.0,0.0,None,Individual,No,No,No,No,No,No,1,1888
849201213837443332,https://www.airbnb.com/rooms/849201213837443332,112452395,Entire rental unit,43.6533,-70.26259,2,1.0,4,3.57,7,156.0,10.0,4178.0,165.0,2,32.0,2.0,None,Large,No,No,Yes,Yes,No,No,1,1889
